2018-11-28 10:09:33,064 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-11-28 10:09:57,337 [Worker-7] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-11-28 10:09:57,415 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: esprit.integration.exam:integration-exam:0.0.1-SNAPSHOT @ C:\Users\Essoussi\Documents\CI\integration-exam\pom.xml.
2018-11-28 10:09:57,462 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.EarLifecycleMapping lifecycle mapping for MavenProject: esprit.integration.exam:integration-exam-ear:0.0.1-SNAPSHOT @ C:\Users\Essoussi\Documents\CI\integration-exam\integration-exam-ear\pom.xml.
2018-11-28 10:09:57,754 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.EjbLifecycleMapping lifecycle mapping for MavenProject: esprit.integration.exam:integration-exam-ejb:0.0.1-SNAPSHOT @ C:\Users\Essoussi\Documents\CI\integration-exam\integration-exam-ejb\pom.xml.
2018-11-28 10:09:57,816 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: esprit.integration.exam:integration-exam-web:0.0.1-SNAPSHOT @ C:\Users\Essoussi\Documents\CI\integration-exam\integration-exam-web\pom.xml.
2018-11-28 10:09:58,392 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Generating application.xml
2018-11-28 10:09:58,785 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Generating application.xml
2018-11-28 10:09:58,879 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /integration-exam-ejb/src/main/java
2018-11-28 10:09:58,879 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /integration-exam-ejb/src/main/resources
2018-11-28 10:09:58,879 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /integration-exam-ejb/src/test/java
2018-11-28 10:09:58,879 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /integration-exam-ejb/src/test/resources
2018-11-28 10:09:58,957 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /integration-exam-web/src/main/java
2018-11-28 10:09:58,972 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /integration-exam-web/src/main/resources
